,summary,Hazard,Mitigation,Adaptation,Causes,Impacts,word
sei+ns potential,2.4821169618609797,-0.08592321667638188,0.20461679078844533,0.2630258042249831,0.040285655118413734,0.08950188290419542,sei+ns potential
subfreezing,2.471157005576536,-0.08678381985178027,0.2090421362237458,0.26745114966028377,0.04039012945978366,0.08986857258094444,subfreezing
potential subfreezing,2.471157005576536,-0.08678381985178027,0.2090421362237458,0.26745114966028377,0.04039012945978366,0.08986857258094444,potential subfreezing
te…,2.458693358790874,-0.08777107158505729,0.21409854662957556,0.2725075600661135,0.040508692726830484,0.0902873488946371,te…
subfreezing te…,2.458693358790874,-0.08777107158505729,0.21409854662957556,0.2725075600661135,0.040508692726830484,0.0902873488946371,subfreezing te…
+2423,2.453706177845399,-0.08816869872567712,0.21612899330708008,0.2745380067436179,0.040556062909994924,0.09045545430138406,+2423
te… +2423,2.453706177845399,-0.08816869872567712,0.21612899330708008,0.2745380067436179,0.040556062909994924,0.09045545430138406,te… +2423
+2423 char+s,2.447872112386635,-0.08863574700217977,0.2185094788847099,0.27691849232124793,0.04061142613688308,0.09065249993145756,+2423 char+s
Today,2.743624674247339,-0.037386018277058265,0.10444868051179636,0.16285769394833421,0.005397789864249214,0.05070666337113472,Today
Sweden,8.306128668186334,0.12317915534860865,-1.0032650355833743,-0.9448560221468366,-0.07355287992529774,-0.08639636268096586,Sweden
today sweden,2.767827195238146,-0.035086174048298176,0.0956659941573844,0.15407500759392237,0.004273790361623408,0.04913079040081601,today sweden
roundup,2.797151831798308,-0.03230933940149859,0.0851269039480386,0.14353591738457633,0.0028806823302523882,0.04719981822580833,roundup
sweden roundup,2.797151831798308,-0.03230933940149859,0.0851269039480386,0.14353591738457633,0.0028806823302523882,0.04719981822580833,sweden roundup
roundup the,2.832890926406168,-0.02893363670425138,0.07243088148289546,0.13083989491943318,0.0011312972429729444,0.04480917854853234,roundup the
latest,3.315444683941264,-0.17995881747465475,1.7553351209538859,-0.02645414367561171,-0.15192323856409468,-0.10849297905982658,latest
the latest,3.315444683941264,-0.17995881747465475,1.7553351209538859,-0.02645414367561171,-0.15192323856409468,-0.10849297905982658,the latest
news,6.899253799516075,0.04209973944188515,0.7320273014090549,-0.7592756468228941,-0.09472525667461691,-0.09824460660483425,news
latest news,3.2011394773332955,-0.13328260283877746,1.4999337290779817,0.008630780846032523,-0.10904859717788587,-0.06607226691371976,latest news
Friday,6.89269885279264,0.07527818102444758,-0.8167341136062874,-0.7583251001697495,-0.009861814590597276,-0.04416318796580845,Friday
news friday,5.760282070368498,0.0768816780599997,-0.6372578435608484,-0.5788488301243104,-0.03882470610044261,-0.036189373821444354,news friday
Suspected,3.9791255653133173,0.0362621631267002,-0.2673334874514531,-0.20892447401491523,-0.028404495778470148,-0.0018516535888123847,Suspected
friday suspected,2.9368113396376647,-0.01909815111686134,0.036404186082681964,0.0948131995192197,-0.00434697313575697,0.0375556298973694,friday suspected
arson,4.073307744684286,0.04147294570964603,-0.2907267825651868,-0.232317769128649,-0.032098187986686316,-0.006569694362002892,arson
suspected arson,4.073307744684286,0.04147294570964603,-0.2907267825651868,-0.232317769128649,-0.032098187986686316,-0.006569694362002892,suspected arson
Malmö,4.170824267574693,0.04693984998694211,-0.314385081864382,-0.2559760684278441,-0.036195500357644794,-0.011677269866322159,Malmö
arson malmö,4.170824267574693,0.04693984998694211,-0.314385081864382,-0.2559760684278441,-0.036195500357644794,-0.011677269866322159,arson malmö
rates,4.257361835853964,0.051883524699529296,-0.33492108058741327,-0.27651206715087523,-0.04010123052528933,-0.01643657583320702,rates
malmö rat+es,4.257361835853964,0.051883524699529296,-0.33492108058741327,-0.27651206715087523,-0.04010123052528933,-0.01643657583320702,malmö rat+es
influensa,4.3867701988369125,0.05950218456592661,-0.364864638011096,-0.30645562457455816,-0.046496776304179185,-0.024032498013556593,influensa
rat+es influensa,4.3867701988369125,0.05950218456592661,-0.364864638011096,-0.30645562457455816,-0.046496776304179185,-0.024032498013556593,rat+es influensa
rising,5.869698841592049,0.06637288598234346,-0.6560747273566988,-0.5976657139201609,-0.007014527328105923,-0.044565058797464474,rising
influensa rising,4.56464993732796,0.0705771889497916,-0.40461322656209125,-0.3462042131255534,-0.05659572809485321,-0.035629286620403974,influensa rising
rising central,4.747971390748357,0.08295447008781308,-0.4439888506938339,-0.38557983725729605,-0.06894596478011594,-0.04933182677926349,rising central
central sweden,4.339354019596996,0.06805426183343244,-0.3539968931251836,-0.29558787968864575,-0.05902037155530866,-0.03536373519809557,central sweden
sees,5.7439796611984,0.1804321202693909,-0.6344236903639185,-0.5760146769273807,-0.19782703658554088,-0.18124790574952399,sees
sweden see+s,5.35318303828856,0.13230503160132084,-0.5639627439188781,-0.5055537304823401,-0.12736609014050035,-0.11078695930448346,sweden see+s
see+s wave,5.900625104454444,0.18327151616924678,-0.661329694708892,-0.6029206812723539,-0.19995298811073975,-0.18457840435813969,see+s wave
gang,5.5473737833076004,0.11105913602858082,-0.599596023072737,-0.541187009636199,-0.09232085534299948,-0.07915185273829889,gang
wave gang,5.5473737833076004,0.11105913602858082,-0.599596023072737,-0.541187009636199,-0.09232085534299948,-0.07915185273829889,wave gang
crime,5.582172715866474,0.09194743150932239,-0.6058494757115027,-0.5474404622749647,-0.06481428002688266,-0.053246823508428506,crime
gang crime,5.582172715866474,0.09194743150932239,-0.6058494757115027,-0.5474404622749647,-0.06481428002688266,-0.053246823508428506,gang crime
committed,5.723224928680507,0.07692977732519343,-0.6308038447392693,-0.5723948313027316,-0.042217682181717286,-0.03287687745500199,committed
crime committed,5.723224928680507,0.07692977732519343,-0.6308038447392693,-0.5723948313027316,-0.042217682181717286,-0.03287687745500199,crime committed
minors,6.538307836717564,0.07483310686945799,-0.7639497909289095,-0.7055407774923717,-0.028070219375411046,-0.025418988506578647,minors
committed minors,6.538307836717564,0.07483310686945799,-0.7639497909289095,-0.7055407774923717,-0.028070219375411046,-0.025418988506578647,committed minors
minors and,7.465015463935471,0.083847584654762,-0.8964989020161687,-0.8380898885796307,-0.02982493729657062,-0.03286440482106818,minors and
fewer,8.364195203332118,0.09036613196473757,-1.0102315193101508,-0.951822505873613,-0.030646730409813822,-0.038420742295641803,fewer
and fewer,8.364195203332118,0.09036613196473757,-1.0102315193101508,-0.951822505873613,-0.030646730409813822,-0.038420742295641803,and fewer
fewer cold,11.585268655045844,0.10470526347382142,-1.3360057470221292,-1.2775967335855911,-0.031076704343596183,-0.0516339821953272,fewer cold
days,13.6775509681085,0.04251722628699708,-1.5020272728708044,-1.4436182594342666,0.15420921963925546,-0.12849690682481332,days
cold days,9.028741705908226,0.07579008079443443,-1.0866844112532417,-1.0282753978167039,0.03671784394309703,-0.08023129057408197,cold days
now,7.844783311072899,0.10028561182449919,-0.9461201640273499,-0.887711150590812,-0.0267749888889975,-0.08248566683224935,now
days now,7.844783311072899,0.10028561182449919,-0.9461201640273499,-0.887711150590812,-0.0267749888889975,-0.08248566683224935,days now
now than,7.491556052514612,0.12959918103219972,-0.9000479261234341,-0.8416389126868964,-0.07818574379736767,-0.11465739852456752,now than
than the,5.108562711440177,0.06875322520726955,-0.5171894943769575,-0.45878048094041934,-0.03614969229421162,-0.0356463698473503,than the
past,6.834855794510956,0.08890720705829927,-0.8083067713589033,-0.7498977579223653,-0.03646006521571747,-0.050904119045641995,past
the past,6.047027403932825,0.08555539287358759,-0.685838212605646,-0.6274291991691081,-0.040941922947600136,-0.05226860187240993,the past
Here,10.250002015459481,0.10170009050096904,-1.2135493017165715,-1.1551402882800335,-0.02874551453220611,-0.05584632503654699,Here
her+e swede+n,5.353354285873857,0.06802948348639812,-0.5639947332689597,-0.5055857198324218,-0.031690218269777776,-0.03120739361221967,her+e swede+n
swede+n news,5.042000684782008,0.05974343639129852,-0.5040743640832502,-0.4456653506467123,-0.02787142470010176,-0.02229628711357608,swede+n news
Two,4.232953933990733,0.0019172516685723438,-0.32917147839018157,-0.2707624649536437,-0.013836876588040965,0.08344755268106632,Two
arreste…,3.2361503339120565,-0.00787247390993528,-0.06065585432868135,-0.0022468408921434845,-0.0007814253097982916,0.031088885172066368,arreste…
two arreste…,3.2361503339120565,-0.00787247390993528,-0.06065585432868135,-0.0022468408921434845,-0.0007814253097982916,0.031088885172066368,two arreste…
+3437,3.1508728456407864,-0.013088252475421256,-0.03395090781032822,0.02445810562620968,0.001075923566683964,0.03499858265221864,+3437
arreste… +3437,3.1508728456407864,-0.013088252475421256,-0.03395090781032822,0.02445810562620968,0.001075923566683964,0.03499858265221864,arreste… +3437
+3437 chars,3.106670764431594,-0.01588341367282013,-0.01982305855354573,0.03858595488299211,0.0020611180474708027,0.03704120469654234,+3437 chars
cold and,9.938722822561964,0.07018659398605694,-1.182709923239227,-1.1243009098026893,0.006010883047778032,-0.01012155702212259,cold and
damp,3.8579786980257964,-0.016911848194680182,-0.2364147924632229,-0.17800577902668502,0.030674293370555782,0.05576499346330266,damp
and damp,3.8579786980257964,-0.016911848194680182,-0.2364147924632229,-0.17800577902668502,0.030674293370555782,0.05576499346330266,and damp
damp morning,3.9021195665110997,-0.015452363550434505,-0.2477912835991675,-0.1893822701626295,0.030398297907569732,0.05491652839889238,damp morning
voters,4.010675427805769,-0.011987852886833076,-0.2752310624985188,-0.2168220490619808,0.02972920008408829,0.0528757593885069,voters
morning voters,2.954782419255851,-0.05551552757267194,0.030303583736380483,0.08871259717291836,0.03687477145699425,0.0760678320727868,morning voters
head,4.089636650638396,-0.009573077437136847,-0.29472752713559985,-0.23631851369906204,0.029250946403150624,0.051430634887870814,head
voters head,4.089636650638396,-0.009573077437136847,-0.29472752713559985,-0.23631851369906204,0.029250946403150624,0.051430634887870814,voters head
polling,4.191685918542233,-0.006574561699179639,-0.3193744197019055,-0.2609654062653676,0.02864307876533254,0.04960952023978187,polling
head polling,3.051280876141437,-0.050372582448903004,-0.0018328613536718991,0.05657615208286614,0.03615785440638856,0.07357841413286612,head polling
stations,6.080893384023858,0.03545524851378693,-0.6914230228475203,-0.6330140094109825,0.015391840049937695,0.019338917829674212,stations
polling station+s,4.309475102904663,-0.003273341590030467,-0.3470875103321481,-0.28867849689561004,0.027955375581569783,0.04756951358242256,polling station+s
station+s more,3.198146609487898,-0.043110572962528786,-0.048842856980474914,0.009566156456062838,0.035093219912554645,0.06995875077971325,station+s more
rain,10.719640730781192,0.08965118518336153,-1.2583490406633673,-1.1999400272268295,-0.0005906927881747044,-0.05305261905762468,rain
more rain,4.360358419154659,0.013572248232435255,-0.35882565971230934,-0.3004166462757714,0.009741044237041162,0.029678124621692368,more rain
rain the,3.3554750031066236,-0.035996401866381464,-0.096864740561742,-0.03845572712520403,0.03398700330178861,0.0662874952726928,rain the
the way,3.4161655626652125,-0.03341610457636396,-0.11479014107619434,-0.056381127639656275,0.03356943985313885,0.06492380582702748,the way
over,5.786115368447917,0.02820497952205189,-0.6417325450980518,-0.583323531661514,0.04141115635051885,-0.0033415400330408717,over
way over,3.484868726716037,-0.030596225521904448,-0.13470177491778698,-0.0762927614812491,0.03310274573877655,0.06341323141033035,way over
bank,3.5850666859943288,-0.026663712908999364,-0.16304847477367837,-0.10463946133714062,0.03243328353794118,0.06127033567658537,bank
over bank,3.5850666859943288,-0.026663712908999364,-0.16304847477367837,-0.10463946133714062,0.03243328353794118,0.06127033567658537,over bank
holiday,5.608509652905711,0.050233289844060086,-0.6105564247243874,-0.5521474112878495,-0.009686653552366996,-0.0009156055295952339,holiday
bank holiday,3.706480802693148,-0.02216233064463991,-0.19635425524077338,-0.13794524180423542,0.03163934535127804,0.05876384409781573,bank holiday
weekend,5.164550880946102,-0.11230688213369686,1.2724108251643367,-0.46968053053802183,0.007443476959006248,-0.07391313756822218,weekend
holiday weekend,3.96920265231945,-0.013291071082487189,-0.264836630784903,-0.206427617348365,0.029983219277220783,0.05364787396930319,holiday weekend
weekend cold,6.825148237808944,0.04241310703181009,-0.806885460162618,-0.7484764467260802,0.016057176202099434,0.014895217725678726,weekend cold
morning around,3.930067123705123,-0.01454377596750778,-0.25492790506047813,-0.19651889162394026,0.03022473614283067,0.05438498403674704,morning around
around the,3.3554750031066236,-0.035996401866381464,-0.096864740561742,-0.03845572712520403,0.03398700330178861,0.0662874952726928,around the
country,9.472771457907168,0.08763509337121532,-1.1346929204743668,-1.0762839070378287,-0.015714864416637272,-0.03733353372086519,country
the country,9.472771457907168,0.08763509337121532,-1.1346929204743668,-1.0762839070378287,-0.015714864416637272,-0.03733353372086519,the country
country voters,2.954782419255851,-0.05551552757267194,0.030303583736380483,0.08871259717291836,0.03687477145699425,0.0760678320727868,country voters
head out,3.2412216468771105,-0.041098437473352185,-0.06222170974544365,-0.0038126963089057586,0.03478688374719613,0.06893329468559849,head out
out polling,3.051280876141437,-0.050372582448903004,-0.0018328613536718991,0.05657615208286614,0.03615785440638856,0.07357841413286612,out polling
station+s for,3.029986684156273,-0.05148070891518995,0.005170375654295122,0.06357938909083313,0.036314852942003324,0.07411986611684233,station+s for
for the,6.5772864949866765,0.0369316662352551,-0.769893673004253,-0.7114846595677152,0.0425157531419237,-0.010823422091251922,for the
presidential,2.9782523542219264,-0.05423553291084643,0.022391930329437686,0.08080094376597566,0.036699113576382086,0.07545382017471353,presidential
the presidential,2.9782523542219264,-0.05423553291084643,0.022391930329437686,0.08080094376597566,0.036699113576382086,0.07545382017471353,the presidential
